#BJD_TDB           photon_counts     error              X_position           Y_position
2458054.9897311367 8946195.216095265 3299.4104104865014 0.08236505490081564 -0.04418998116131233
2458056.052536714 8938590.750924412 3295.110169728007 0.02451176832347383 0.08729435114400234
2458055.662475255 8911666.492825037 3282.689905256647 0.10614884830407899 -0.006184110127803302
2458056.0739938105 8948215.290162042 3277.702630544786 -0.10889143866524881 0.06978576532986393
2458055.2133657476 8932201.831967436 3277.172283640685 -0.08092411500468073 -0.03899037578314592
2458055.9934888077 8943359.475526614 3287.6263570118817 0.029725907929873695 0.07404250281685094
2458056.1992422943 8944555.923763204 3277.9400713200093 -0.046455654460367285 0.07329227482352113
2458056.335219096 8945449.02718328 3276.956678077815 -0.0927714746816103 0.06920756846323542
2458054.801175902 8941341.419286044 3287.430280799947 -0.13751603079206096 -0.07486307967563528
2458055.784147356 8902913.357175173 3289.563530114553 0.023100984094494327 0.10184501924850815
2458054.878787806 8964027.34880635 3281.7261395420433 -0.13907896811333909 -0.062245216715709775
2458055.080964988 8967321.785661198 3282.8717801545904 -0.09673247636805105 -0.05300810139985916
2458055.3833687003 8888928.593219792 3297.7069248851376 0.0956967889786925 0.0045351477980280636
2458056.1223132485 8942762.57079972 3289.059196377689 -0.016570438731935186 0.08312444592599522
2458056.467631327 8953675.345306825 3278.8932788840693 -0.015378020076705587 0.0771813898218021
2458056.063265469 8946596.381563772 3280.8458330434414 -0.026679780578381405 0.0767978784827476
2458056.000641167 8950364.65375789 3278.0113497204707 -0.05311947901051665 0.06651510631121955
2458055.3171683247 8890289.817324644 3299.3925164909137 0.09377898742673696 -0.000580269997157476
2458054.9414236206 8956140.158573035 3279.935257089213 -0.059817655271158524 -0.060852946306068675
2458056.4050073535 8946247.553706402 3277.3488823483754 -0.1343805756389227 0.07628001080624332
2458055.0147646056 8962444.091107894 3277.591064585868 -0.04332482039859948 -0.06013479138209653
2458055.794876013 8907507.203482352 3281.6539208670647 -0.007514280589698785 0.08698048375382667
2458054.811904511 8956202.966827206 3281.078807221017 -0.16259337230192542 -0.08566683586907912
2458054.864483083 8951055.905637903 3291.1453768387864 -0.023370485763356708 -0.05134006326199521
2458055.9308647183 8935974.80405325 3280.9780611962847 0.038125784047323925 0.08226302941346274
2458055.5193458432 8905268.830205932 3289.970639147794 0.10946722557602027 0.007938417494171582
2458055.7348675015 8910377.547181537 3271.7929957153738 -0.08814656269693728 0.08117636610223326
2458055.1847560816 8918805.587328868 3303.666436170079 0.06698820482534373 -0.008753853801212227
2458056.2690187194 8950534.261423284 3278.2239115767416 -0.08786886951316256 0.07658814446665657
2458055.5448653847 8677848.418044737 3233.888998196809 1.9047653786651895 0.7348454083962463
2458055.394097611 8913274.89154138 3287.325793635896 0.10760878259643482 -0.015769953101565537
2458055.6034274204 8919834.037643043 3273.2204915822804 0.09749271958369256 -0.015139995468995915
2458056.140194003 8947943.368573153 3279.7906443940788 -0.08633201590946436 0.07129787962794022
2458055.122143566 8949913.861113653 3299.8490095009265 0.01522011848332223 -0.02981160311607478
2458054.9342710753 8956105.453691179 3284.81046554204 0.002070861286597382 -0.05874220689720473
2458055.8753926815 8917030.68552359 3271.4147811775647 -0.08423273523049812 0.07579855997081976
2458056.115160906 8932829.948007861 3298.380973345468 0.04179055959491158 0.09963299846002584
2458056.4604792036 8950339.881199462 3280.3508463199382 -0.06292842614300159 0.0838222355768158
2458055.331473363 8915802.001753738 3280.3293815786683 0.0712048396442576 -0.016276138198362197
2458055.9863363365 8938591.001677651 3297.351758843072 0.03254746084696949 0.07835316004915267
2458055.0040360778 8962320.9206344 3283.6104961264564 -0.0399044934795032 -0.04505383205475787
2458055.1919086445 8931496.60892392 3290.6389635839446 0.04240165400608082 -0.03090988019595707
2458054.7940236 8933358.524953218 3290.066686353752 -0.009102522824947328 -0.07528279650975696
2458055.460297991 8909539.068507453 3287.883796161546 0.11690332927066636 -0.007627380319107674
2458055.070236461 8958815.823804986 3279.6266714607646 -0.02742315888858573 -0.049288357567421656
2458056.2547139972 8941008.219392808 3287.6804317422725 0.0037364626492363447 0.08158126733562007
2458056.3871262297 8942445.383460214 3293.7204242285757 -0.0036412373259244782 0.08187475671373814
2458055.1328722187 8952932.171443805 3290.501779520562 -0.009744274349051778 -0.03673397911877403
2458056.3209145595 8944772.184967568 3292.528606878774 -0.03163484148780609 0.08300561262932894
2458055.9237123006 8929587.526600068 3287.405675349294 -0.023525521636458466 0.08002472237570778
2458054.8573303698 8943357.12638222 3297.9679213085533 -0.05530059494865881 -0.04574697070376828
2458055.7277151267 8904826.135957174 3280.2461384287394 -0.0023487634365208323 0.08117386022418299
2458055.5264983713 8906444.188961035 3284.08989859215 0.11174107139271207 -0.0033901006801770883
2458055.5819698414 8883577.814585343 3292.6155233467457 0.1635717832691865 0.010731129968393482
2458056.1920897546 8942411.342010753 3285.680443239618 -0.06412610805069427 0.08351993057754165
2458055.4012500285 8909334.650289949 3276.3513777733924 0.07207567463810098 -0.009828829387614299
2458055.261685369 8918003.202344064 3287.9391855418517 -0.03393119185987475 -0.02215898857372016
2458054.9933075025 8951616.984289715 3294.269356689232 0.04531671787627269 -0.04633400874369757
2458056.056112871 8945071.817318598 3291.790257150023 0.04963377026207491 0.07600871632898129
2458055.478178746 8917689.504296642 3272.6276910623174 0.0017597736907908927 -0.012216458873166372
2458055.8467830177 8884391.217635734 3295.1119339795355 0.017067801281636895 0.11176449531321542
2458056.3978549032 8944314.08773378 3276.5915266054567 -0.0359861351488209 0.08069527196952511
2458056.2654426713 8943472.873360965 3280.2749803234137 -0.10547951147757316 0.07655950225004195
2458055.0559315193 8949492.455006618 3301.3033384587297 0.008711740693016947 -0.03093180197202089
2458055.611065765 8457990.783114295 3234.32166922041 -2.4258296874800482 -0.6960407948897883
2458056.1330419173 8951376.277515264 3282.320411395347 -0.06663485090098803 0.07317630423659918
2458054.882363839 8962301.536004405 3281.081758359049 -0.13163029479342148 -0.06238414425083948
2458055.86466434 8914669.209415913 3276.879203190188 -0.010861943804477232 0.08468787419337251
2458055.787723722 8903391.115083069 3286.031793380516 0.002709988044743482 0.09396707162076717
2458056.338795313 8948939.334491529 3280.182623825413 -0.10166690552823066 0.07133301764151435
2458056.2028183425 8947689.456716344 3279.739280087012 -0.06670325460738115 0.07406042730045347
2458055.5408030935 8915332.175263185 3273.5843044053286 0.018877649312432392 -0.013878682751791452
2458054.804752007 8951091.383098325 3281.281106122738 -0.09449307137943147 -0.074930053267266
2458055.453145463 8906870.428814154 3290.8183686470334 0.10323318080211234 -0.00311500483828768
2458055.209789715 8927012.143909814 3276.2975660803327 -0.049666937082482106 -0.04249265826547034
2458055.6588991256 8913058.341077615 3286.5668257035286 0.19115865459211148 -0.0048203457670401295
2458055.3243210725 8914954.431587547 3293.9770351613606 0.05579389373266739 -0.018070409476532823
2458055.3905214528 8908364.85641206 3289.765051189219 0.06559354031968326 -0.01217310961299592
2458056.1777847167 8913672.61549901 3300.09925781444 0.06113224108852914 0.10740848576223018
2458055.5926987464 8916836.763261752 3285.0199072788587 0.1452055013657373 -0.012474276123692007
2458055.745595994 8912696.268996472 3271.719097361339 -0.08995268142396054 0.08197194086231699
2458055.9344407893 8941229.069753425 3278.6192769178488 -0.06103609088253572 0.07026547436309123
2458054.8716353117 8958478.435108908 3282.7021827724125 -0.041255985430058664 -0.056469574865398844
2458056.310185465 8914240.38176716 3295.490789022863 -0.004532979909592506 0.10796143311011769
2458055.1471768497 8956929.483254539 3280.777342678012 -0.06369722889924725 -0.0475946396613602
2458055.0111885727 8958177.717048826 3280.6466174663983 -0.10883533345457065 -0.059865476101736856
2458056.4497504444 8934120.82420651 3292.907438113704 0.07110881481000954 0.09220836285063642
2458055.798452297 8903475.92196032 3273.088649673391 -0.036860780714674427 0.08519008115016737
2458055.6696278 8912367.84414036 3272.538481193294 0.11060390114642808 -0.017961443495953994
2458056.066841545 8945915.067148088 3280.5211938568864 -0.07018756073625139 0.080847781254472
2458055.2545326604 8919019.131605837 3293.8612674693454 0.04520966715899132 -0.015947451857993775
2458055.279566129 8926230.78475905 3271.894904465128 -0.009954184089716517 -0.029959147989045795
2458054.9449996687 8964315.431158468 3283.4060259965804 -0.11565665960285693 -0.06258582612197579
2458055.471026665 8911919.576604143 3272.7593269559684 0.009192218219455928 -0.013601182549385776
2458055.8539355802 8906749.417983377 3296.713068000854 0.06172714460781574 0.08724769913811282
2458056.3799738875 8934647.64975036 3296.0062122681043 0.0011556766215791035 0.09380578082112309
2458056.2439850885 8916256.371566866 3297.5025334003376 0.003200660496803782 0.10887031752503362
2458055.000459979 8957176.580404302 3291.835558295839 -0.006183420127063677 -0.049380363995285184
2458055.94159306 8954399.863358278 3281.115812988794 -0.08796663383992734 0.06473931006260603
2458055.20263722 8927640.79692225 3276.8447708644067 0.046904588006214346 -0.022800216025896672
2458055.6517466027 8901537.562614502 3287.052447112477 0.16031674118331532 0.004520471255839792
2458056.4569031047 8950347.605238372 3290.653500681139 0.028671249913370674 0.0853018463042127
2458056.1115843393 8917955.322772516 3299.8556440993984 0.05441627934090129 0.11150803601367724
2458055.335049648 8918151.975483345 3274.9172379984357 -0.00854856237283292 -0.011303820804372838
2458055.1257199324 8948943.04954359 3294.612769421788 0.06591171365500853 -0.03203051944293073
2458056.3280669767 8943469.242286164 3279.1049174291297 -0.01389694948385002 0.08173433994964807
2458055.871816649 8912473.647763588 3271.340578244045 -0.09991359468523099 0.07465467971317642
2458054.9235424176 8944253.971848598 3300.3499357007095 0.01182489241345482 -0.04362756063057312
2458055.802028553 8907520.609831281 3270.5890562008767 -0.08429797431969596 0.08147857968210132
2458056.2618666003 8942417.730469663 3278.4444877368837 -0.012230427123900108 0.07993533865633606
2458056.3942788276 8944279.450666253 3277.876165556218 0.004391865923744623 0.08123492784818599
2458055.272413858 8922684.019484453 3275.0730005252162 -0.027244909798368314 -0.026627271138220665
2458056.0453841467 8908800.692445176 3300.575428423765 0.03459537661251448 0.1029795393700388
2458056.1849374636 8938753.87873718 3295.1689397311534 0.06816183975318062 0.0911669680344923
2458055.585546223 8902826.588428577 3289.535621195292 0.13872701361081294 -0.00029056060701096453
2458055.4119783705 8918221.145265352 3275.7299987385095 0.026937495059302357 -0.01768328376428452
2458056.317338217 8940528.645060064 3295.783076645763 -0.03154777877354357 0.08907516073914942
2458055.1436008117 8961749.544438902 3280.4546478473912 -0.0406514440442995 -0.0459599828354086
2458055.5300745 8910060.51307285 3281.9624401685455 0.11347972078643266 -0.0027262106991010338
2458055.7241388047 8901308.547348281 3281.52665963633 -0.033185645862518265 0.08672817737670735
2458054.8537541726 8925525.20468439 3299.863965134699 -0.031052627996234743 -0.036719657639913125
2458055.861088056 8910150.48652902 3282.094569011435 0.0 0.07985588153394614
2458054.919966036 8930037.338544551 3305.230592422359 -0.0155481380594808 -0.03700059757463685
2458055.073812717 8963635.376918226 3284.817788042594 -0.04172579457738888 -0.050410791763525156
2458055.3422019565 8919499.466687612 3275.812875283767 -0.005022695853771659 -0.021697564694508842
2458055.6070034737 8919283.797943529 3274.817747980674 0.008113426759491905 -0.015194320396536717
2458056.1294658463 8944244.873533953 3281.8755248460657 0.011002795862562585 0.08143241514067064
2458055.2062134813 8925065.78707379 3277.6682534654396 -0.01845790542724355 -0.035935783503227486
2458055.6553229685 8907261.295944143 3288.5596212443506 0.24530284651073622 0.0
2458055.3278972344 8914015.837600235 3289.0298389336385 0.06466942482377798 -0.0158746118527454
2458055.997065096 8948846.132267201 3281.8528143985463 -0.048105086612273085 0.07579319540995628
2458056.376397691 8916404.400990857 3298.360373573951 -0.02186532126076674 0.10887321999071016
2458056.2063943804 8947721.608270684 3277.0171138363294 -0.09647048855663444 0.07268006547135679
2458054.8083282686 8948341.135639021 3280.5897637773965 -0.15232300187461023 -0.08015168617632469
2458055.449569081 8889771.72890141 3287.3875003003245 0.09755513408664981 0.012384971213308754
2458055.7420197767 8914534.420788016 3271.470492705183 -0.12174530288877952 0.07726495603281415
2458055.9380168426 8939675.358307919 3276.1663646156994 -0.03890959440972771 0.07418112481615097
2458056.272594752 8955179.064053794 3279.3002657584384 -0.09784476370309159 0.07552541852299632
2458055.3869450875 8904437.550320836 3292.4120362738095 0.07594414035907296 -0.008741305501912919
2458056.181361283 8935336.906634541 3300.2794836415537 -0.02660047525812443 0.09540261119713751
2458055.59627488 8912283.775391867 3282.923595375769 0.12812957808139566 -0.004890301079264872
2458055.673203848 8915002.311597193 3272.1604731045845 0.09915135815789253 -0.017318613795527446
2458055.258109026 8912841.294112824 3290.456703107334 0.06478879511998474 -0.01656082336611181
2458056.0704177776 8951512.903912814 3280.7835329233826 -0.03126995955265809 0.07222031426779463
2458056.007793438 8953364.476600897 3275.461250749362 -0.06840636656297096 0.0704163732235139
2458055.2759900964 8923655.14863653 3274.8119049957654 -0.05380342828382496 -0.031068189145826958
2458054.9485757016 8961354.496015394 3281.979696247288 -0.13827336714447847 -0.06492441645776899
2458055.0076123346 8958474.752011081 3280.972509129833 -0.044614107686292134 -0.05812234243540686
2458056.4461742635 8938686.038799379 3299.064187821135 0.04302380227748701 0.09260513819838709
2458055.979183769 8911261.033248443 3297.98101346689 -0.013436023826036475 0.09939815407919152
2458054.9968838496 8960637.630827561 3291.691560272171 0.06598678261432657 -0.04876872339733841
2458055.199061121 8923435.036416372 3282.6717252616822 -0.008089186210561334 -0.02853109710707212
2458055.8503594 8907105.493291665 3296.526522288887 0.038008085685364484 0.09422147919387885
2458055.467450409 8916307.56588606 3277.7182596914618 0.110402925495378 -0.008771731619214101
2458056.383550073 8942680.899415532 3294.717753388341 0.014137283390984192 0.08684113847908391
2458056.2475616597 8935469.66221781 3297.712779725683 -0.000769305001576992 0.09609085448661177
2458055.1292960895 8952882.956356805 3293.4980376808207 0.038630197774712556 -0.03406542960860334
2458056.3316430477 8941000.09233745 3278.600117369793 -0.055651525177805895 0.07326480038002414
2458054.9271187885 8950901.490714816 3294.657921631363 0.06892084937335781 -0.0507489970365778
2458055.868240416 8915094.669376265 3273.9637838387157 -0.05249318893207145 0.07852609456812694
2458056.4533266057 8934998.25116347 3290.0346182724293 0.038388522298390085 0.08755827584956441
2458055.3386259037 8927279.193592142 3274.58727275511 -0.052843116762704215 -0.019980622204642265
2458055.268837602 8920956.252326047 3273.729231164757 -0.02134988510288624 -0.018109345081323183
2458054.9861549395 8929476.04902311 3300.8339550961846 0.026810756370819977 -0.03580843628399599
2458056.048960529 8939748.044644753 3299.001359705874 -0.026614907916096643 0.09320617810883705
2458055.8056046064 8915248.813073752 3274.5571375433788 -0.08533196177115628 0.07585027876204982
2458056.258290126 8936107.36670618 3283.314446167824 -0.03526575083559365 0.08712528794235834
2458055.063084228 8952824.377363559 3292.9258786772325 0.08315117072651317 -0.03900993075972588
2458056.3907027286 8939829.837802026 3285.9957057459674 -0.013680471197390699 0.07736896128500113
2458056.313762032 8934293.032917282 3299.891464342507 0.013158799901216649 0.09687715597773833
2458055.1400247635 8953406.874495106 3280.8256659030762 0.051186754289081995 -0.04364409873397938
2458055.7205626355 8878437.297641609 3280.178724530458 0.029622279072928602 0.092747633225537
2458055.5336507843 8916455.648395855 3280.417197616488 0.09558214613449646 -0.00756745094888675
2458055.9165597777 8913847.280970162 3297.012634703024 0.05667209832751948 0.09675181944966837
2458056.188513621 8940438.165863488 3290.3016854561924 -0.02874824178554151 0.08887197354563352
2458055.589122589 8903948.165761324 3284.2656330307796 0.1372616756156662 0.0017581073027492095
2458055.4084023326 8922953.927017082 3274.0604195569854 -0.00864038796864876 -0.020813367699312343
