58054.9525207	31455.240903360966
58054.9560971	31462.342113202125
58054.9596734	31468.65938850441
58054.9632497	31489.123713261157
58054.9668262	31505.181504983957
58054.9704027	31468.541492885346
58054.973979	31461.44991296513
58054.9775553	31477.877708077838
58055.0151479	31370.12775418651
58055.0187244	31455.116299147387
58055.0223008	31474.44623234911
58055.0258771	31459.67139603811
58055.0294534	31476.606472839354
58055.0330299	31501.20506067472
58055.0366064	31505.47008502467
58055.0401827	31479.948182889966
58055.0813516	31368.439664131052
58055.0849281	31443.64651550591
58055.0885045	31457.07327595059
58055.0920808	31495.068447458107
58055.0956571	31475.572055427816
58055.0992336	31490.667296168787
58055.1028101	31493.086983849505
58055.1063864	31490.253028289477
58055.1475553	31372.658043854623
58055.1511318	31452.235497128608
58055.1547082	31480.44375767933
58055.1582845	31487.554872763245
58055.1618608	31490.18106538104
58055.1654373	31511.236742594312
58055.1690138	31474.823259589786
58055.1725901	31481.959980573472
58055.2235275	31464.22154960879
58055.227104	31478.358189941748
58055.2306805	31474.20530444341
58055.2342568	31485.835336041273
58055.2378331	31503.284912167728
58055.2414095	31504.914918323528
58055.244986	31493.611018795356
58055.2799627	31362.805785694574
58055.2835392	31469.111523146228
58055.2871157	31470.12594221886
58055.290692	31482.129444558843
58055.2942682	31484.131760267283
58055.2978447	31481.587393469454
58055.3014212	31488.51443055015
58055.3049975	31503.22451778385
58055.308574	31497.768121601737
58055.3461781	31387.002968765362
58055.3497545	31473.252746847582
58055.3533308	31480.020591075445
58055.3569073	31491.987218947485
58055.3604836	31491.920599088473
58055.3640601	31522.165464565493
58055.3676364	31512.610229203165
58055.3712129	31497.16166355792
58055.3747892	31508.630600759403
58055.4123818	31403.37005497288
58055.4159582	31500.440822600547
58055.4195345	31542.38238466139
58055.423111	31547.65975832559
58055.4266873	31559.35088371367
58055.4302638	31594.36357926138
58055.4338401	31591.509558869446
58055.4374164	31582.890652254773
58055.4409929	31634.322511517435
58055.4785855	31478.725575689296
58055.4821619	31576.35844532994
58055.4857382	31604.206833032298
58055.4893145	31605.17444039526
58055.492891	31620.55388025681
58055.4964675	31636.51485035466
58055.5000438	31619.85575220477
58055.5036201	31613.852948550906
58055.5071966	31622.33362458944
58055.5447892	31476.368351512177
58055.5483657	31596.21943374857
58055.5519419	31603.798098761203
58055.5555182	31610.44457588682
58055.5590947	31629.60227684959
58055.5626712	31627.033027110607
58055.5662475	31614.767581847653
58055.569824	31626.169037833162
58055.5734003	31614.695009099887
58055.6109927	31513.23928562906
58055.6145694	31577.132268222333
58055.6181457	31605.801770032183
58055.6217219	31607.71220405083
58055.6252982	31586.208549840536
58055.6288749	31620.627487360005
58055.6324512	31628.53616420047
58055.6360275	31582.909746002664
58055.6396038	31608.029800863274
58055.6771964	31481.471023412134
58055.6807731	31570.42081245688
58055.6843494	31591.043700519484
58055.6879257	31601.559487567334
58055.691502	31609.025351492663
58055.6950786	31627.948674973137
58055.6986549	31598.02166344259
58055.7022312	31615.317572071726
58055.7058075	31591.581410804414
58055.7434001	31476.204114852953
58055.7469768	31557.656685530757
58055.7505531	31579.304957548484
58055.7541294	31604.140470819322
58055.7577057	31586.710894216
58055.7612823	31607.752373143456
58055.7648586	31597.705605409443
58055.7684349	31621.826458817886
58055.7720112	31631.33532320257
58055.8096038	31484.0435597413
58055.8131805	31556.166398218396
58055.8167568	31584.69386727915
58055.8203332	31612.77201573553
58055.8239095	31628.962392913512
58055.827486	31614.887810511824
58055.8310623	31598.003876317664
58055.8346386	31596.281503083934
58055.8382151	31613.86203130125
58055.8758194	31490.29123174045
58055.8793957	31571.516895299996
58055.8829719	31600.548007433234
58055.8865482	31607.991099469094
58055.8901249	31593.394975326533
58055.8937012	31623.704216518847
58055.8972775	31613.25389001764
58055.9008538	31618.874388372453
58055.9044305	31600.877657035766
58055.9420231	31505.48765137432
58055.9455994	31585.08103806069
58055.9491757	31576.3853787289
58055.9527519	31580.16675174049
58055.9563286	31641.017234993276
58055.9599049	31645.845394716955
58055.9634812	31618.24844619121
58055.9670575	31624.172519791337
58055.9706342	31621.006078565304
